Adhyaya,Pada,Word,Word Start,Word End
5,2,च,541.580,542.380
5,2,वयसि,542.380,544.045
5,2,पूरणात्,544.045,545.640
5,2,सुखादिभ्यश्च,545.640,548.600
5,2,धर्मशीलवर्णान्ताच्च,548.600,553.000
5,2,हस्ताज्जातौ,553.000,555.600
5,2,वर्णाद्ब्रह्मचारिणि,555.600,559.100
5,2,पुष्करादिभ्यो,559.100,561.455
5,2,देशे,561.455,562.660
5,2,बलादिभ्यो,562.660,565.130
5,2,मतुबन्यतरस्याम्,565.130,568.300
5,2,संज्ञायां,568.300,569.635
5,2,मन्माभ्याम्,569.635,571.800
5,2,कंशंभ्यां,571.800,574.650
5,2,बभयुस्तितुतयसः,574.650,577.080
5,2,तुन्दिवलिवटेर्भः,577.080,579.280
5,2,अहंशुभमोर्युस्,579.280,581.800
5,2,धान्यानां-व्रातेन-किमो-विमुक्तादिभ्यः-कालप्रयोजनात्-प्रज्ञाश्रद्धा-अस्मायामेधा-विंशतिः,581.800,597.200
5,2,इति,597.200,597.270
5,2,द्वितीयः,597.270,598.295
5,2,पादः,598.295,601.480
5,3,अथ,0.000,0.525
5,3,तृतीयः,0.525,1.290
5,3,पादः,1.290,3.440
5,3,प्राग्दिशो,3.440,4.655
5,3,विभक्तिः,4.655,6.060
5,3,किंसर्वनामबहुभ्योऽद्व्यादिभ्यः,6.060,11.160
5,3,इदम,11.160,13.110
5,3,इश्,13.110,13.300
5,3,एतेतौ,13.300,14.065
5,3,रथोः,14.065,16.320
5,3,एतदोऽन्,16.320,18.280
5,3,सर्वस्य,18.280,19.115
5,3,सोऽन्यतरस्यां,19.115,20.705
5,3,दि,20.705,21.560
5,3,पञ्चम्यास्तसिल्,21.560,24.360
5,3,तसेश्च,24.360,27.540
5,3,पर्यभिभ्यां,27.540,28.960
5,3,च,28.960,30.380
5,3,सप्तम्यास्त्रल्,30.380,33.280
5,3,इदमो,33.280,34.100
5,3,हः,34.100,34.740
5,3,किमोऽत्,34.740,37.200
5,3,वा,37.200,37.520
5,3,ह,37.520,37.750
5,3,च,37.750,38.065
5,3,च्छन्दसि,38.065,40.040
5,3,इतराभ्योऽपि,40.040,41.360
5,3,दृश्यन्ते,41.360,43.640
5,3,सर्वैकान्यकिंयत्तदः,43.640,46.150
5,3,काले,46.150,47.035
5,3,दा,47.035,48.660
5,3,इदमो,48.660,49.385
5,3,र्हिल्,49.385,50.780
5,3,अधुना,50.780,52.500
5,3,दानीं,52.500,53.445
5,3,च,53.445,54.180
5,3,तदो,54.180,55.265
5,3,दा,55.265,55.635
5,3,च,55.635,56.360
5,3,तयोर्दार्हिलौ,56.360,58.675
5,3,च,58.675,58.965
5,3,च्छन्दसि,58.965,60.900
5,3,अनद्यतने,60.900,62.100
5,3,र्हिलन्यतरस्याम्,62.100,65.260
5,3,सद्यःपरुत्परार्यैषमःपरेद्यव्यद्यपूर्वेद्युरन्येद्युरन्यतरेद्युरितरेद्युरपरेद्युरधरेद्युरुभयेद्युरुत्तरेद्युः,65.260,80.380
5,3,प्रकारवचने,80.380,82.370
5,3,थाल्,82.370,83.940
5,3,इदमस्थमुः,83.940,85.980
5,3,किमश्च,85.980,86.480
5,3,था,86.480,88.275
5,3,हेतौ,88.275,88.930
5,3,च,88.930,89.255
5,3,च्छन्दसि,89.255,91.220
5,3,दिक्शब्देभ्यः,91.220,92.845
5,3,सप्तमीपञ्चमीप्रथमाभ्यो,92.845,96.530
5,3,दिग्देशकालेष्वस्तातिः,96.530,100.680
5,3,दक्षिणोत्तराभ्यामतसुच्,100.680,104.460
5,3,विभाषा,104.460,105.815
5,3,परावराभ्याम्,105.815,108.160
5,3,अञ्चेर्लुक्,108.160,110.660
5,3,उपर्युपरिष्टात्,110.660,113.300
5,3,पश्चात्,113.300,115.160
5,3,पश्च,115.160,116.040
5,3,पश्चा,116.040,116.905
5,3,च,116.905,117.230
5,3,च्छन्दसि,117.230,119.240
5,3,उत्तराधरदक्षिणादातिः,119.240,123.320
5,3,एनबन्यतरस्यामदूरेऽपञ्चम्याः,123.320,128.360
5,3,दक्षिणादाच्,128.360,130.940
5,3,आहि,130.940,131.465
5,3,च,131.465,131.665
5,3,दूरे,131.665,133.260
5,3,उत्तराच्च,133.260,134.660
5,3,पूर्वाधरावराणामसि,134.660,138.190
5,3,पुरधवश्चैषाम्,138.190,141.020
5,3,अस्ताति,141.020,141.875
5,3,च,141.875,143.200
5,3,विभाषावरस्य,143.200,145.940
5,3,संख्याया,145.940,147.125
5,3,विधार्थे,147.125,148.300
5,3,धा,148.300,149.920
5,3,अधिकरणविचाले,149.920,151.545
5,3,च,151.545,152.700
5,3,एकाद्धो,152.700,154.280
5,3,ध्यमुञन्यतरस्याम्,154.280,157.240
5,3,द्वित्र्योश्च,157.240,158.405
5,3,धमुञ्,158.405,160.100
5,3,एधाच्च,160.100,162.500
5,3,याप्ये,162.500,163.580
5,3,पाशप्,163.580,164.780
5,3,पूरणाद्भागे,164.780,167.640
5,3,तीयादन्,167.640,169.300
5,3,प्रागेकादशभ्योऽच्छन्दसि,169.300,174.120
5,3,षष्ठाष्टमाभ्यां,174.120,176.190
5,3,ञ,176.190,176.435
5,3,च,176.435,177.920
5,3,मानपश्वङ्गयोः,177.920,179.825
5,3,कन्लुकौ,179.825,180.835
5,3,च,180.835,182.300
5,3,एकादाकिनिच्चासहाये,182.300,186.060
5,3,भूतपूर्वे,186.060,187.455
5,3,चरट्,187.455,188.900
5,3,षष्ठ्या,188.900,189.725
5,3,रूप्य,189.725,190.335
5,3,च,190.335,191.680
5,3,अतिशायने,191.680,192.765
5,3,तमबिष्ठनौ,192.765,194.380
5,3,तिङश्च,194.380,195.520
5,3,द्विवचनविभज्योपपदे,195.520,199.060
5,3,तरबीयसुनौ,199.060,201.700
5,3,अजादी,201.700,202.520
5,3,गुणवचनादेव,202.520,204.580
5,3,तुश्छन्दसि,204.580,206.980
5,3,प्रशस्यस्य,206.980,208.675
5,3,श्रः,208.675,209.780
5,3,ज्य,209.780,210.810
5,3,च,210.810,212.000
5,3,वृद्धस्य,212.000,212.950
5,3,च,212.950,214.440
5,3,अन्तिकबाढयोर्नेदसाधौ,214.440,218.500
5,3,युवाल्पयोः,218.500,220.105
5,3,कनन्यतरस्याम्,220.105,222.960
5,3,विन्मतोर्लुक्,222.960,224.820
5,3,प्रशंसायां,224.820,226.675
5,3,रूपप्,226.675,228.660
5,3,ईषदसमाप्तौ,228.660,230.330
5,3,कल्पब्देश्यदेशीयरः,230.330,233.260
5,3,विभाषा,233.260,234.355
5,3,सुपो,234.355,234.990
5,3,बहुच्,234.990,235.275
5,3,पुरस्तात्तु,235.275,236.920
5,3,प्रकारवचने,236.920,238.810
5,3,जातीयर्,238.810,240.220
5,3,प्रागिवात्कः,240.220,243.640
5,3,अव्ययसर्वनाम्नामकच्,243.640,245.950
5,3,प्राक्,245.950,246.660
5,3,टेः,246.660,247.720
5,3,कस्य,247.720,248.855
5,3,च,248.855,249.175
5,3,दः,249.175,250.420
5,3,अज्ञाते,250.420,252.040
5,3,कुत्सिते,252.040,254.300
5,3,संज्ञायां,254.300,255.775
5,3,कन्,255.775,257.060
5,3,अनुकम्पायाम्,257.060,259.080
5,3,नीतौ,259.080,260.045
5,3,च,260.045,260.300
5,3,तद्युक्तात्,260.300,262.260
5,3,बह्वचो,262.260,263.405
5,3,मनुष्यनाम्नष्ठज्वा,263.405,266.260
5,3,घनिलचौ,266.260,268.835
5,3,च,268.835,269.500
5,3,प्राचामुपादेरडज्वुचौ,269.500,273.120
5,3,च,273.120,273.680
5,3,जातिनाम्नः,273.680,275.300
5,3,कन्,275.300,277.380
5,3,अजिनान्तस्योत्तरपदलोपश्च,277.380,281.020
5,3,ठाजादावूर्ध्वं,281.020,283.375
5,3,द्वितीयादचः,283.375,284.940
5,3,शेवलसुपरिविशालवरुणार्यमादीनां,284.940,289.590
5,3,तृतीयात्,289.590,291.280
5,3,अल्पे,291.280,293.120
5,3,ह्रस्वे,293.120,294.960
5,3,संज्ञायां,294.960,296.335
5,3,कन्,296.335,297.500
5,3,कुटीशमीशुण्डाभ्यो,297.500,300.310
5,3,रः,300.310,301.200
5,3,कुत्वा,301.200,302.485
5,3,डुपच्,302.485,303.540
5,3,कासूगोणीभ्यां,303.540,306.055
5,3,ष्टरच्,306.055,307.060
5,3,वत्सोक्षाश्वर्षभेभ्यश्च,307.060,310.850
5,3,तनुत्वे,310.850,312.360
5,3,किंयत्तदो,312.360,314.955
5,3,निर्द्धारणे,314.955,316.075
5,3,द्वयोरेकस्य,316.075,317.405
5,3,डतरच्,317.405,318.460
5,3,वा,318.460,319.590
5,3,बहूनां,319.590,320.390
5,3,जातिपरिप्रश्ने,320.390,322.110
5,3,डतमच्,322.110,323.840
5,3,एकाच्च,323.840,324.650
5,3,प्राचाम्,324.650,326.260
5,3,अवक्षेपणे,326.260,328.075
5,3,कन्,328.075,329.860
5,3,इवे,329.860,330.395
5,3,प्रतिकृतौ,330.395,331.740
5,3,संज्ञायां,331.740,333.735
5,3,च,333.735,334.380
5,3,लुम्मनुष्ये,334.380,336.760
5,3,जीविकार्थे,336.760,338.705
5,3,चापण्ये,338.705,340.200
5,3,देवपथादिभ्यश्च,340.200,343.240
5,3,वस्तेर्ढञ्,343.240,345.640
5,3,शिलाया,345.640,346.810
5,3,ढः,346.810,347.900
5,3,शाखादिभ्यो,347.900,349.795
5,3,यत्,349.795,351.020
5,3,द्रव्यं,351.020,351.930
5,3,च,351.930,352.130
5,3,भव्ये,352.130,353.380
5,3,कुशाग्राच्छः,353.380,356.360
5,3,समासाच्च,356.360,357.985
5,3,तद्विषयात्,357.985,360.300
5,3,शर्करादिभ्योऽण्,360.300,362.840
5,3,अङ्गुल्यादिभ्यष्ठक्,362.840,365.900
5,3,एकशालायाष्ठजन्यतरस्याम्,365.900,371.080
5,3,कर्कलोहितादीकक्,371.080,373.560
5,3,प्रत्नपूर्वविश्वेमात्थाल्,373.560,377.340
5,3,छन्दसि,377.340,378.520
5,3,पूगाञ्ञ्योऽग्रामणीपूर्वात्,378.520,383.300
5,3,व्रातच्फञोरस्त्रियाम्,383.300,386.420
5,3,आयुधजीविसंघाञ्ञ्यड्वाहीकेष्वब्राह्मणराजन्यात्,386.420,393.520
5,3,वृकाट्टेण्यण्,393.520,396.060
5,3,दामन्यादित्रिगर्तषष्ठाच्छः,396.060,400.420
5,3,पर्श्वादियौधेयादिभ्यामणञौ,400.420,404.080
5,3,अभिजिद्विदभृच्छालावच्छिखावच्छमीवदूर्णावच्छ्रुमदणो,404.080,411.230
5,3,यञ्,411.230,411.920
5,3,ञ्यादयस्तद्राजाः,411.920,416.960
5,3,प्राद्गिशो-अनद्यतने-विभाषा-ज्यच-जातिनाम्नो-वस्तेर्-एकोनविंशतिः,416.960,425.080
5,3,इति,425.080,425.280
5,3,तृतीयः,425.280,425.985
5,3,पादः,425.985,427.120
5,4,अथ,0.000,1.060
5,4,चतुर्थः,1.060,1.735
5,4,पादः,1.735,3.760
5,4,पादशतस्य,3.760,4.680
5,4,संख्यादेर्वीप्सायां,4.680,7.075
5,4,वुन्,7.075,7.465
5,4,लोपश्च,7.465,9.860
5,4,दण्डव्यवसर्गयोश्च,9.860,13.580
5,4,स्थूलादिभ्यः,13.580,14.465
5,4,प्रकारवचने,14.465,15.965
5,4,कन्,15.965,17.580
5,4,अनत्यन्तगतौ,17.580,19.135
5,4,क्तात्,19.135,20.920
5,4,न,20.920,21.070
5,4,सामिवचने,21.070,23.320
5,4,बृहत्या,23.320,24.445
5,4,आच्छादने,24.445,27.060
5,4,अषडक्षाशितङ्ग्वलंकर्मालम्पुरुषाध्युत्तरपदात्,27.060,32.085
5,4,खः,32.085,34.020
5,4,विभाषा,34.020,34.820
5,4,अञ्चेरदिक्स्त्रियाम्,34.820,38.020
5,4,जात्यन्ताच्छ,38.020,39.755
5,4,बन्धुनि,39.755,41.800
5,4,स्थानान्ताद्विभाषा,41.800,43.860
5,4,सस्थानेनेति,43.860,45.355
5,4,चेत्,45.355,46.540
5,4,किमेत्तिङव्ययघादाम्वद्रव्यप्रकर्षे,46.540,52.700
5,4,अमु,52.700,52.950
5,4,च,52.950,53.300
5,4,च्छन्दसि,53.300,55.260
5,4,अनुगादिनष्ठक्,55.260,58.060
5,4,णचः,58.060,58.420
5,4,स्त्रियामञ्,58.420,60.780
5,4,अणिनुणः,60.780,62.860
5,4,विसारिणो,62.860,63.880
5,4,मत्स्ये,63.880,66.020
5,4,संख्यायाः,66.020,67.245
5,4,क्रियाभ्यावृत्तिगणने,67.245,69.570
5,4,कृत्वसुच्,69.570,71.820
5,4,द्वित्रिचतुर्भ्यः,71.820,73.200
5,4,सुच्,73.200,74.740
5,4,एकस्य,74.740,76.030
5,4,सकृच्च,76.030,77.520
5,4,विभाषा,77.520,78.430
5,4,बहोर्धाविप्रकृष्टकाले,78.430,81.440
5,4,तत्प्रकृतवचने,81.440,89.000
5,4,मयट्,89.000,90.720
5,4,समूहवच्च,90.720,91.795
5,4,बहुषु,91.795,93.620
5,4,अनन्तावसथेतिहभेषजाञ्ञ्यः,93.620,98.340
5,4,देवतान्तात्तादर्थ्ये,98.340,100.965
5,4,यत्,100.965,102.060
5,4,पादार्घाभ्यां,102.060,105.050
5,4,च,105.050,106.780
5,4,अतिथेर्ञ्यः,106.780,109.760
5,4,देवात्तल्,109.760,112.520
5,4,अवेः,112.520,113.415
5,4,कः,113.415,115.040
5,4,यावादिभ्यः,115.040,116.120
5,4,कन्,116.120,118.340
5,4,लोहितान्मणौ,118.340,121.300
5,4,वर्णे,121.300,122.025
5,4,चानित्ये,122.025,124.560
5,4,रक्ते,124.560,126.020
5,4,कालाच्च,126.020,129.540
5,4,विनयादिभ्यष्ठक्,129.540,132.560
5,4,वाचो,132.560,133.275
5,4,व्याहृतार्थायाम्,133.275,136.920
5,4,तद्युक्तात्,136.920,138.065
5,4,कर्मणोऽण्,138.065,140.840
5,4,ओषधेरजातौ,140.840,143.040
5,4,प्रज्ञादिभ्यश्च,143.040,147.200
5,4,मृदस्तिकन्,147.200,149.580
5,4,सस्नौ,149.580,150.660
5,4,प्रशंसायाम्,150.660,153.380
5,4,वृकज्येष्ठाभ्यां,153.380,155.670
5,4,तिल्तातिलौ,155.670,156.875
5,4,च,156.875,157.220
5,4,च्छन्दसि,157.220,159.940
5,4,बह्वल्पार्थाच्छस्,159.940,162.175
5,4,कारकादन्यतरस्याम्,162.175,166.480
5,4,संख्यैकवचनाच्च,166.480,168.325
5,4,वीप्सायाम्,168.325,170.400
5,4,प्रतियोगे,170.400,172.580
5,4,पञ्चम्यास्तसिः,172.580,176.160
5,4,अपादाने,176.160,177.310
5,4,चाहीयरुहोः,177.310,180.780
5,4,अतिग्रहाव्यथनक्षेपेष्वकर्तरि,180.780,184.165
5,4,तृतीयायाः,184.165,186.260
5,4,हीयमानपापयोगाच्च,186.260,191.220
5,4,षष्ठ्या,191.220,192.145
5,4,व्याश्रये,192.145,194.980
5,4,रोगाच्चापनयने,194.980,198.660
5,4,अभूततद्भावे,198.660,200.195
5,4,कृभ्वस्तियोगे,200.195,201.755
5,4,सम्पद्यकर्तरि,201.755,203.385
5,4,च्विः,203.385,205.480
5,4,अरुर्मनश्चक्षुश्चेतोरहोरजसां,205.480,209.815
5,4,लोपश्च,209.815,211.600
5,4,विभाषा,211.600,212.485
5,4,साति,212.485,212.945
5,4,कार्त्स्न्ये,212.945,215.600
5,4,अभिविधौ,215.600,216.570
5,4,सम्पदा,216.570,217.460
5,4,च,217.460,218.240
5,4,तदधीनवचने,218.240,221.220
5,4,देये,221.220,223.330
5,4,त्रा,223.330,223.735
5,4,च,223.735,224.560
5,4,देवमनुष्यपुरुषपुरुमर्त्येभ्यो,224.560,229.085
5,4,द्वितीयासप्तम्योर्बहुलम्,229.085,233.800
5,4,अव्यक्तानुकरणाद्द्व्यजवरार्धादनितौ,233.800,237.980
5,4,डाच्,237.980,238.900
5,4,कृञो,238.900,240.825
5,4,द्वितीयतृतीयशम्बबीजात्,240.825,243.570
5,4,कृषौ,243.570,244.640
5,4,संख्यायाश्च,244.640,247.085
5,4,गुणान्तायाः,247.085,250.380
5,4,समयाच्च,250.380,251.385
5,4,यापनायाम्,251.385,254.440
5,4,सपत्त्रनिष्पत्रादतिव्यथने,254.440,258.840
5,4,निष्कुलान्निष्कोषणे,258.840,261.600
5,4,सुखप्रियादानुलोम्ये,261.600,266.080
5,4,दुःखात्,266.080,266.915
5,4,प्रातिलोम्ये,266.915,268.960
5,4,शूलात्,268.960,270.230
5,4,पाके,270.230,272.380
5,4,सत्यादशपथे,272.380,275.800
5,4,मद्रात्,275.800,276.860
5,4,परिवापणे,276.860,278.720
5,4,समासान्ताः,278.720,282.940
5,4,न,282.940,283.155
5,4,पूजनात्,283.155,284.920
5,4,किमः,284.920,286.480
5,4,क्षेपे,286.480,288.740
5,4,नञस्तत्पुरुषात्,288.740,292.180
5,4,पथो,292.180,292.985
5,4,विभाषा,292.985,294.700
5,4,बहुव्रीहौ,294.700,296.785
5,4,संख्येये,296.785,297.960
5,4,डजबहुगणात्,297.960,301.240
5,4,ऋक्पूरब्धूःपथामानक्षे,301.240,306.580
5,4,अच्,306.580,306.865
5,4,प्रत्यन्ववपूर्वात्,306.865,308.830
5,4,सामलोम्नः,308.830,312.620
5,4,अक्ष्णोऽदर्शनात्,312.620,316.920
5,4,अचतुरविचतुरसुचतुरस्त्रीपुंसधेन्वनडुहर्क्सामवाङ्मनसाक्षिभ्रुवदारगवोर्वष्ठीवपदष्ठीवनक्तंदिवरात्रिंदिवाहर्दिवसरजसनिःश्रेयसपुरुषायुषद्व्यायुषत्र्यायुषर्ग्यजुषजातोक्षमहोक्षवृद्धोक्षोपशुनगोष्ठश्वाः,316.920,344.380
5,4,ब्रह्महस्तिभ्याम्,344.380,346.095
5,4,वर्च्चसः,346.095,348.520
5,4,अवसमन्धेभ्यस्तमसः,348.520,352.200
5,4,श्वसो,352.200,352.910
5,4,वसीयःश्रेयसः,352.910,355.140
5,4,अन्ववतप्ताद्रहसः,355.140,359.100
5,4,प्रतेरुरसः,359.100,361.005
5,4,सप्तमीस्थात्,361.005,364.160
5,4,अनुगवमायामे,364.160,367.020
5,4,द्विस्तावा,367.020,368.255
5,4,त्रिस्तावा,368.255,369.315
5,4,वेदिः,369.315,371.480
5,4,उपसर्गादध्वनः,371.480,373.940
5,4,तत्पुरुषस्याङ्गुलेः,373.940,376.685
5,4,संख्याव्ययादेः,376.685,380.420
5,4,अहस्सर्वैकदेशसंख्यातपुण्याच्च,380.420,383.995
5,4,रात्रेः,383.995,385.880
5,4,अह्नोऽह्न,385.880,388.100
5,4,एतेभ्यः,388.100,389.860
5,4,न,389.860,391.290
5,4,संख्यादेः,391.290,392.560
5,4,समाहारे,392.560,395.620
5,4,उत्तमैकाभ्यां,395.620,397.760
5,4,च,397.760,398.560
5,4,राजाहस्सखिभ्यष्टच्,398.560,402.300
5,4,गोरतद्धितलुकि,402.300,405.740
5,4,अग्राख्यायामुरसः,405.740,409.420
5,4,अनोऽश्मायस्सरसाम्,409.420,412.910
5,4,जातिसंज्ञयोः,412.910,415.200
5,4,ग्रामकौटाभ्यां,415.200,418.845
5,4,च,418.845,418.955
5,4,तक्ष्णः,418.955,421.100
5,4,अतेः,421.100,421.735
5,4,शुनः,421.735,423.640
5,4,उपमानादप्राणिषु,423.640,426.200
5,4,उत्तरमृगपूर्वाच्च,426.200,429.165
5,4,सक्थ्नः,429.165,430.460
5,4,नावो,430.460,432.255
5,4,द्विगोः,432.255,433.700
5,4,अर्धाच्च,433.700,436.880
5,4,खार्याः,436.880,438.265
5,4,प्राचाम्,438.265,440.760
5,4,द्वित्रिभ्यामञ्जलेः,440.760,444.540
5,4,अनसन्तान्नपुंसकाच्छन्दसि,444.540,448.020
5,4,ब्रह्मणो,448.020,449.820
5,4,जानपदाख्यायाम्,449.820,452.780
5,4,कुमहद्भ्यामन्यतरस्याम्,452.780,456.980
5,4,द्वन्द्वाच्चुदषहान्तात्,456.980,461.155
5,4,समाहारे,461.155,462.940
5,4,अव्ययीभावे,462.940,465.400
5,4,शरत्प्रभृतिभ्यः,465.400,467.400
5,4,अनश्च,467.400,469.120
5,4,नपुंसकादन्यतरस्याम्,469.120,473.440
5,4,नदीपौर्णमास्याग्रहायणीभ्यः,473.440,478.420
5,4,झयः,478.420,481.160
5,4,गिरेश्च,481.160,482.055
5,4,सेनकस्य,482.055,483.740
5,4,बहुव्रीहौ,483.740,485.565
5,4,सक्थ्यक्ष्णोः,485.565,486.800
5,4,स्वाङ्गात्,486.800,487.975
5,4,षच्,487.975,488.600
5,4,अङ्गुलेर्दारुणि,488.600,491.900
5,4,द्वित्रिभ्यां,491.900,494.100
5,4,ष,494.100,494.365
5,4,मूर्ध्नः,494.365,495.660
5,4,अप्,495.660,496.695
5,4,पूरणीप्रमाण्योः,496.695,499.700
5,4,अन्तर्बहिर्भ्यां,499.700,502.245
5,4,च,502.245,502.395
5,4,लोम्नः,502.395,503.640
5,4,अञ्नासिकायाः,503.640,506.145
5,4,संज्ञायां,506.145,507.260
5,4,नसं,507.260,507.755
5,4,चास्थूलात्,507.755,510.920
5,4,उपसर्गाच्च,510.920,513.780
5,4,सुप्रातसुश्वसुदिवशारिकुक्षचतुरश्रैणीपदाजपदप्रोष्ठपदाः,513.780,521.820
5,4,नञ्दुःसुभ्यो,521.820,524.475
5,4,हलिसक्थ्योरन्यतरस्याम्,524.475,527.180
5,4,नित्यमसिच्,527.180,529.025
5,4,प्रजामेधयोः,529.025,531.480
5,4,बहुप्रजाश्छन्दसि,531.480,534.860
5,4,धर्मादनिच्,534.860,537.170
5,4,केवलात्,537.170,538.640
5,4,जम्भा,538.640,540.380
5,4,सुहरिततृणसोमेभ्यः,540.380,543.180
5,4,दक्षिणेर्मा,543.180,545.605
5,4,लुब्धयोगे,545.605,547.740
5,4,इच्,547.740,548.935
5,4,कर्मव्यतिहारे,548.935,551.320
5,4,द्विदण्ड्यादिभ्यश्च,551.320,554.120
5,4,प्रसम्भ्यां,554.120,556.550
5,4,जानुनोर्ज्ञुः,556.550,558.440
5,4,ऊर्ध्वाद्विभाषा,558.440,562.320
5,4,ऊधसोऽनङ्,562.320,566.620
5,4,धनुषश्च,566.620,567.680
5,4,वा,567.680,569.865
5,4,संज्ञायाम्,569.865,571.660
5,4,जायाया,571.660,573.775
5,4,निङ्,573.775,574.360
5,4,गन्धस्येदुत्पूतिसुसुरभिभ्यः,574.360,578.900
5,4,अल्पाख्यायाम्,578.900,583.460
5,4,उपमानाच्च,583.460,586.520
5,4,पादस्य,586.520,587.440
5,4,लोपोऽहस्त्यादिभ्यः,587.440,589.960
5,4,कुम्भपदीषु,589.960,592.340
5,4,च,592.340,593.000
5,4,संख्यासुपूर्वस्य,593.000,596.500
5,4,वयसि,596.500,598.200
5,4,दन्तस्य,598.200,599.135
5,4,दतृ,599.135,599.960
5,4,छन्दसि,599.960,601.670
5,4,च,601.670,602.380
5,4,स्त्रियां,602.380,604.020
5,4,संज्ञायाम्,604.020,605.880
5,4,विभाषा,605.880,607.395
5,4,श्यावारोकाभ्याम्,607.395,610.320
5,4,अग्रान्तशुद्धशुभ्रवृषवराहेभ्यश्च,610.320,615.420
5,4,ककुदस्यावस्थायां,615.420,619.910
5,4,लोपः,619.910,621.220
5,4,त्रिककुत्,621.220,622.865
5,4,पर्वते,622.865,624.480
5,4,उद्विभ्यां,624.480,626.635
5,4,काकुदस्य,626.635,628.320
5,4,पूर्णाद्विभाषा,628.320,631.860
5,4,सुहृद्दुर्हृदौ,631.860,633.785
5,4,मित्रामित्रयोः,633.785,636.140
5,4,उरःप्रभृतिभ्यः,636.140,638.350
5,4,कप्,638.350,639.300
5,4,इनः,639.300,640.150
5,4,स्त्रियाम्,640.150,641.600
5,4,नद्यृतश्च,641.600,643.620
5,4,शेषाद्विभाषा,643.620,647.280
5,4,न,647.280,648.710
5,4,संज्ञायाम्,648.710,650.680
5,4,ईयसश्च,650.680,652.440
5,4,वन्दिते,652.440,652.520
5,4,भ्रातुः,652.520,653.140
5,4,ऋतश्छन्दसि,653.140,653.900
5,4,नाडीतन्त्र्योः,653.900,654.830
5,4,स्वाङ्गे,654.830,655.180
5,4,निष्प्रवाणिश्च,655.180,656.280
5,4,पादशतस्य-तत्प्रकृत-वृकज्येष्ठाभ्यां-सपत्र-अन्ववतप्तात्-खार्या-नञ्दुःसुभ्यो-वयसि-विंशतिः,656.280,678.120
5,4,इति,678.120,678.380
5,4,चतुर्थः,678.380,679.080
5,4,पादः,679.080,681.740
5,4,इति,681.740,681.925
5,4,पञ्चमोध्यायः,681.925,685.920
6,1,अथ,0.000,0.095
6,1,षष्ठोध्यायः,0.095,2.900
6,1,अथ,2.900,3.025
6,1,प्रथमः,3.025,3.405
6,1,पादः,3.405,8.360
6,1,एकाचो,8.360,9.545
6,1,द्वे,9.545,10.175
6,1,प्रथमस्य,10.175,12.180
6,1,अजादेर्द्वितीयस्य,12.180,15.420
6,1,न,15.420,15.590
6,1,न्द्राः,15.590,16.370
6,1,संयोगादयः,16.370,18.900
6,1,पूर्वोऽभ्यासः,18.900,21.680
6,1,उभे,21.680,22.295
6,1,अभ्यस्तम्,22.295,24.400
6,1,जक्षित्यादयः,24.400,25.680
6,1,षट्,25.680,26.660
6,1,तुजादीनां,26.660,28.570
6,1,दीर्घोऽभ्यासस्य,28.570,31.820
6,1,लिटि,31.820,32.160
6,1,धातोरनभ्यासस्य,32.160,35.060
6,1,सन्यङोः,35.060,37.060
6,1,श्लौ,37.060,38.200
6,1,चङि,38.200,40.060
6,1,दाश्वान्,40.060,41.330
6,1,साह्वान्,41.330,42.485
6,1,मीढ्वांश्च,42.485,43.580
6,1,ष्यङः,43.580,45.405
6,1,सम्प्रसारणं,45.405,46.680
6,1,पुत्रपत्योस्तत्पुरुषे,46.680,50.060
6,1,बन्धुनि,50.060,50.575
6,1,बहुव्रीहौ,50.575,52.880
6,1,वचिस्वपियजादीनां,52.880,55.140
6,1,किति,55.140,56.560
6,1,ग्रहिज्यावयिव्यधिवष्टिविचतिवृश्चतिपृच्छतिभृज्जतीनां,56.560,62.815
6,1,ङिति,62.815,63.240
6,1,च,63.240,64.660
6,1,लिट्यभ्यासस्योभयेषाम्,64.660,68.200
6,1,स्वापेश्चङि,68.200,70.680
6,1,स्वपिस्यमिव्येञां,70.680,72.590
6,1,यङि,72.590,74.040
6,1,न,74.040,74.325
6,1,वशः,74.325,75.460
6,1,चायः,75.460,76.700
6,1,की,76.700,78.160
6,1,स्फायः,78.160,78.800
6,1,स्फी,78.800,79.255
6,1,निष्ठायाम्,79.255,81.480
6,1,स्त्यः,81.480,81.910
6,1,प्रपूर्वस्य,81.910,84.680
6,1,द्रवमूर्तिस्पर्शयोः,84.680,86.850
6,1,श्यः,86.850,87.920
6,1,प्रतेश्च,87.920,90.640
6,1,विभाषाऽभ्यवपूर्वस्य,90.640,94.220
6,1,शृतं,94.220,94.900
6,1,पाके,94.900,96.220
6,1,प्यायः,96.220,97.300
6,1,पी,97.300,99.020
6,1,लिड्यङोश्च,99.020,101.500
6,1,विभाषा,101.500,102.565
6,1,श्वेः,102.565,104.520
6,1,णौ,104.520,104.885
6,1,च,104.885,105.025
6,1,संश्चङोः,105.025,107.180
6,1,ह्वः,107.180,107.590
6,1,सम्प्रसारणम्,107.590,110.060
6,1,अभ्यस्तस्य,110.060,111.115
6,1,च,111.115,112.400
6,1,बहुलं,112.400,113.035
6,1,छन्दसि,113.035,114.300
6,1,चायः,114.300,115.475
6,1,की,115.475,117.280
