Kanda,Varga,Word,Word Start,Word End
2,7,स्वाहा,282.405,283.105
2,7,च,283.105,283.510
2,7,हुतभुक्प्रिया,283.510,285.320
2,7,ऋक्सामिधेनी,285.320,286.755
2,7,धाय्या,286.755,287.635
2,7,च,287.635,288.550
2,7,या,288.550,288.910
2,7,स्यादग्निसमिन्धने,288.910,291.500
2,7,गायत्रीप्रमुखं,291.500,293.270
2,7,छन्दो,293.270,293.580
2,7,हव्यपाके,293.580,295.865
2,7,चरुः,295.865,296.740
2,7,पुमान्,296.740,296.880
2,7,आमिक्षा,296.880,298.820
2,7,सा,298.820,299.440
2,7,शृतोष्णे,299.440,300.615
2,7,या,300.615,300.870
2,7,क्षीरे,300.870,301.625
2,7,स्याद्दधियोगतः,301.625,304.680
2,7,धवित्रं,304.680,305.215
2,7,व्यजनं,305.215,306.065
2,7,तद्यद्रचितं,306.065,307.825
2,7,मृगचर्मणा,307.825,309.680
2,7,पृषदाज्यं,309.680,311.265
2,7,सदध्याज्ये,311.265,312.865
2,7,परमान्नं,312.865,313.920
2,7,तु,313.920,314.080
2,7,पायसम्,314.080,314.920
2,7,हव्यकव्ये,314.920,316.935
2,7,दैवपित्र्ये,316.935,318.195
2,7,अन्ने,318.195,318.935
2,7,पात्रं,318.935,319.665
2,7,स्रुवादिकम्,319.665,321.440
2,7,ध्रुवोपभृज्जुहूर्ना,321.440,324.390
2,7,तु,324.390,324.560
2,7,स्रुवो,324.560,325.175
2,7,भेदाः,325.175,325.805
2,7,स्रुचः,325.805,326.480
2,7,स्त्रियः,326.480,327.340
2,7,उपाकृतः,327.340,328.620
2,7,पशुरसौ,328.620,330.280
2,7,योऽभिमन्त्र्य,330.280,331.605
2,7,क्रतौ,331.605,332.020
2,7,हतः,332.020,332.600
2,7,परम्पराकं,332.600,334.540
2,7,शमनं,334.540,335.835
2,7,प्रोक्षणं,335.835,336.635
2,7,च,336.635,336.880
2,7,वधार्थकम्,336.880,338.680
2,7,वाच्यलिङ्गाः,338.680,339.655
2,7,प्रमीतोपसम्पन्नप्रोक्षिता,339.655,344.295
2,7,हते,344.295,344.560
2,7,सान्नाय्यं,344.560,345.740
2,7,हविरग्नौ,345.740,347.470
2,7,तु,347.470,347.630
2,7,हुतं,347.630,348.145
2,7,त्रिषु,348.145,348.365
2,7,वषट्कृतम्,348.365,350.100
2,7,दीक्षान्तोऽवभृथो,350.100,352.145
2,7,यज्ञे,352.145,353.530
2,7,तत्कर्मार्हं,353.530,354.805
2,7,तु,354.805,354.965
2,7,यज्ञियम्,354.965,356.440
2,7,त्रिष्वथ,356.440,357.050
2,7,क्रतुकर्मेष्टं,357.050,359.230
2,7,पूर्तं,359.230,360.230
2,7,खातादि,360.230,360.550
2,7,कर्म,360.550,361.180
2,7,यत्,361.180,361.540
2,7,अमृतं,361.540,363.145
2,7,विघसो,363.145,363.735
2,7,यज्ञशेषभोजनशेषयोः,363.735,366.280
2,7,त्यागो,366.280,367.745
2,7,विहापितं,367.745,369.025
2,7,दानमुत्सर्जनविसर्जने,369.025,371.580
2,7,विश्राणनं,371.580,372.620
2,7,वितरणं,372.620,372.825
2,7,स्पर्शनं,372.825,373.905
2,7,प्रतिपादनम्,373.905,375.080
2,7,प्रादेशनं,375.080,377.650
2,7,निर्वपणमपवर्जनमंहतिः,377.650,380.360
2,7,मृतार्थं,380.360,382.825
2,7,तदहे,382.825,384.245
2,7,दानं,384.245,385.280
2,7,त्रिषु,385.280,385.780
2,7,स्यादौर्ध्वदेहिकम्,385.780,388.480
2,7,पितृदानं,388.480,389.080
2,7,निवापः,389.080,390.440
2,7,स्याच्छ्राद्धं,390.440,391.680
2,7,तत्कर्म,391.680,392.595
2,7,शास्त्रतः,392.595,393.900
2,7,अन्वाहार्यं,393.900,395.680
2,7,मासिकेंऽशोऽष्टमोऽह्नः,395.680,399.830
2,7,कुतपोऽस्त्रियाम्,399.830,400.960
2,7,पर्येषणा,400.960,402.705
2,7,परीष्टिश्चान्वेषणा,402.705,405.590
2,7,च,405.590,405.810
2,7,गवेषणा,405.810,407.920
2,7,सनिस्त्वध्येषणा,407.920,410.225
2,7,याच्ञाभिशस्तिर्याचनार्थना,410.225,414.120
2,7,षट्तु,414.120,414.660
2,7,त्रिष्वर्घ्यमर्घार्थे,414.660,417.410
2,7,पाद्यं,417.410,418.350
2,7,पादाय,418.350,419.155
2,7,वारिणि,419.155,419.900
2,7,क्रमादातिथ्यातिथेये,419.900,423.910
2,7,अतिथ्यर्थेऽत्र,423.910,425.620
2,7,साधुनि,425.620,426.960
2,7,स्युरावेशिक,426.960,428.095
2,7,आगन्तुरतिथिर्ना,428.095,429.695
2,7,गृहागते,429.695,430.280
2,7,प्राघूर्णिकः,430.280,433.625
2,7,प्राघूणकश्चाभ्युत्थानं,433.625,437.280
2,7,तु,437.280,437.475
2,7,गौरवम्,437.475,438.520
2,7,पूजा,438.520,438.845
2,7,नमस्यापचितिः,438.845,440.825
2,7,सपर्यार्चार्हणाः,440.825,443.700
2,7,समाः,443.700,444.420
2,7,वरिवस्या,444.420,445.170
2,7,तु,445.170,445.240
2,7,शुश्रूषा,445.240,446.670
2,7,परिचर्याप्युपासना,446.670,449.480
2,7,व्रज्याटाट्या,449.480,450.735
2,7,पर्यटनं,450.735,452.105
2,7,चर्या,452.105,453.075
2,7,त्वीर्यापथे,453.075,454.690
2,7,स्थितिः,454.690,455.960
2,7,उपस्पर्शस्त्वाचमनमथ,455.960,458.650
2,7,मौनमभाषणम्,458.650,460.200
2,7,प्राचेतसश्चादिकविः,460.200,463.835
2,7,स्यान्मैत्रावरुणिश्च,463.835,465.490
2,7,सः,465.490,466.500
2,7,वाल्मीकिश्चाथ,466.500,468.925
2,7,गाधेयो,468.925,470.175
2,7,विश्वामित्रश्च,470.175,471.280
2,7,कौशिकः,471.280,473.520
2,7,व्यासो,473.520,473.890
2,7,द्वैपायनः,473.890,475.365
2,7,पाराशर्यः,475.365,475.915
2,7,सत्यवतीसुतः,475.915,477.700
2,7,आनुपूर्वी,477.700,479.460
2,7,स्त्रियां,479.460,480.330
2,7,वावृत्परिपाटी,480.330,482.570
2,7,अनुक्रमः,482.570,483.720
2,7,पर्यायश्चातिपातस्तु,483.720,486.115
2,7,स्यात्पर्यय,486.115,488.360
2,7,उपात्ययः,488.360,489.640
2,7,नियमो,489.640,490.080
2,7,व्रतमस्त्री,490.080,491.665
2,7,तच्चोपवासादि,491.665,493.795
2,7,पुण्यकम्,493.795,494.920
2,7,औपवस्तं,494.920,496.485
2,7,तूपवासो,496.485,498.120
2,7,विवेकः,498.120,499.800
2,7,पृथगात्मता,499.800,501.760
2,7,स्याद्ब्रह्मवर्चसं,501.760,504.565
2,7,वृत्ताध्ययनर्द्धिरथाञ्जलिः,504.565,506.920
2,7,पाठे,506.920,507.925
2,7,ब्रह्माञ्जलिः,507.925,509.220
2,7,पाठे,509.220,510.175
2,7,विप्रुषो,510.175,510.905
2,7,ब्रह्मबिन्दवः,510.905,512.520
2,7,ध्यानयोगासने,512.520,514.830
2,7,ब्रह्मासनं,514.830,516.290
2,7,कल्पे,516.290,516.935
2,7,विधिक्रमौ,516.935,518.200
2,7,मुख्यः,518.200,518.580
2,7,स्यात्प्रथमः,518.580,523.445
2,7,कल्पोऽनुकल्पस्तु,523.445,524.240
2,7,ततोऽधमः,524.240,524.420
2,7,संस्कारपूर्वं,524.420,525.825
2,7,ग्रहणं,525.825,527.565
2,7,स्यादुपाकरणं,527.565,528.580
2,7,श्रुतेः,528.580,529.720
2,7,समे,529.720,530.250
2,7,तु,530.250,530.410
2,7,पादग्रहणमभिवादनमित्युभे,530.410,534.500
2,7,भिक्षुः,534.500,534.960
2,7,परिव्राट्कर्मन्दी,534.960,537.620
2,7,पाराशर्यपि,537.620,538.795
2,7,मस्करी,538.795,539.680
2,7,तपस्वी,539.680,541.020
2,7,तापसः,541.020,542.615
2,7,पारिकाङ्क्षी,542.615,543.910
2,7,वाचंयमो,543.910,546.205
2,7,मुनिः,546.205,546.460
2,7,तपःक्लेशसहो,546.460,548.670
2,7,दान्तो,548.670,549.300
2,7,वर्णिनो,549.300,549.475
2,7,ब्रह्मचारिणः,549.475,551.040
2,7,ऋषयः,551.040,552.265
2,7,सत्यवचसः,552.265,554.875
2,7,स्नातकस्त्वाप्लुतो,554.875,557.335
2,7,व्रती,557.335,557.760
2,7,ये,557.760,558.185
2,7,निर्जितेन्द्रियग्रामा,558.185,560.135
2,7,यतिनो,560.135,560.950
2,7,यतयश्च,560.950,562.420
2,7,ते,562.420,563.600
2,7,यः,563.600,565.440
2,7,स्थण्डिले,565.440,565.715
2,7,व्रतवशाच्छेते,565.715,567.885
2,7,स्थण्डिलशाय्यसौ,567.885,570.020
2,7,स्थाण्डिलश्चाथ,570.020,570.735
2,7,विरजस्तमसः,570.735,571.465
2,7,स्युर्द्वयातिगाः,571.465,573.120
2,7,पवित्रः,573.120,573.410
2,7,प्रयतः,573.410,576.335
2,7,पूतः,576.335,577.545
2,7,पाषण्डाः,577.545,579.185
2,7,सर्वलिङ्गिनः,579.185,580.760
2,7,पालाशो,580.760,581.900
2,7,दण्ड,581.900,582.705
2,7,आषाढो,582.705,584.380
2,7,व्रते,584.380,584.745
2,7,राम्भस्तु,584.745,585.595
2,7,वैणवः,585.595,586.760
2,7,अस्त्री,586.760,587.825
2,7,कमण्डलुः,587.825,588.865
2,7,कुण्डी,588.865,589.840
2,7,व्रतिनामासनं,589.840,591.250
2,7,वृषी,591.250,592.320
2,7,अजिनं,592.320,592.895
2,7,चर्म,592.895,593.655
2,7,कृत्तिः,593.655,594.005
2,7,स्त्री,594.005,594.940
2,7,भैक्षं,594.940,596.065
2,7,भिक्षाकदम्बकम्,596.065,598.040
2,7,स्वाध्यायः,598.040,599.660
2,7,स्याज्जपः,599.660,600.295
2,7,सुत्याभिषवः,600.295,601.145
2,7,सवनं,601.145,601.900
2,7,च,601.900,602.135
2,7,सा,602.135,603.000
2,7,सर्वैनसामपध्वंसि,603.000,607.250
2,7,जप्यं,607.250,607.885
2,7,त्रिष्वघमर्षणम्,607.885,610.200
2,7,दर्शश्च,610.200,610.815
2,7,पौर्णमासश्च,610.815,612.615
2,7,यागौ,612.615,613.510
2,7,पक्षान्तयोः,613.510,615.465
2,7,पृथक्,615.465,616.780
2,7,शरीरसाधनापेक्षं,616.780,619.375
2,7,नित्यं,619.375,619.960
2,7,यत्कर्म,619.960,622.000
2,7,तद्यमः,622.000,624.080
2,7,नियमस्तु,624.080,625.600
2,7,स,625.600,625.870
2,7,तत्कर्म,625.870,626.645
2,7,नित्यमागन्तुसाधनम्,626.645,628.940
2,7,क्षौरम्तु,628.940,630.585
2,7,भद्राकरणं,630.585,631.625
2,7,मुण्डनं,631.625,632.270
2,7,वपनं,632.270,633.545
2,7,त्रिषु,633.545,633.760
2,7,उपवीतं,633.760,634.470
2,7,ब्रह्मसूत्रं,634.470,636.340
2,7,प्रोद्धृते,636.340,637.360
2,7,दक्षिणे,637.360,638.695
2,7,करे,638.695,639.300
2,7,प्राचीनावीतमन्यस्मिन्निवीतं,639.300,643.745
2,7,कण्ठलम्बितम्,643.745,645.160
2,7,अङ्गुल्यग्रे,645.160,646.460
2,7,तीर्थं,646.460,648.175
2,7,दैवं,648.175,648.585
2,7,स्वल्पाङ्गुल्योर्मूले,648.585,651.060
2,7,कायम्,651.060,652.720
2,7,मध्येऽङ्गुष्ठाङ्गुल्योः,652.720,655.820
2,7,पित्र्यं,655.820,656.220
2,7,मूले,656.220,657.140
2,7,त्वङ्गुष्ठस्य,657.140,658.300
2,7,ब्राह्मम्,658.300,660.000
2,7,स्याद्ब्रह्मभूयं,660.000,661.925
2,7,ब्रह्मत्वं,661.925,663.430
2,7,ब्रह्मसायुज्यमित्यपि,663.430,665.240
2,7,देवभूयादिकं,665.240,666.865
2,7,तद्वत्कृच्छ्रं,666.865,669.150
2,7,सान्तपनादिकम्,669.150,670.800
2,7,संन्यासवत्यनशने,670.800,673.955
2,7,पुमान्प्रायोऽथ,673.955,675.350
2,7,वीरहा,675.350,677.140
2,7,नष्टाग्निः,677.140,678.715
2,7,कुहना,678.715,680.380
2,7,लोभान्मिथ्येर्यापथकल्पना,680.380,682.880
2,7,व्रात्यः,682.880,684.200
2,7,संस्कारहीनः,684.200,686.255
2,7,स्यादस्वाध्यायो,686.255,688.430
2,7,निराकृतिः,688.430,690.580
2,7,धर्मध्वजी,690.580,691.620
2,7,लिङ्गवृत्तिरवकीर्णी,691.620,694.330
2,7,क्षतव्रतः,694.330,695.080
2,7,सुप्ते,695.080,695.415
2,7,यस्मिन्नस्तमेति,695.415,697.150
2,7,सुप्ते,697.150,698.055
2,7,यस्मिन्नुदेति,698.055,700.655
2,7,च,700.655,702.080
2,7,अंशुमानभिनिर्मुक्ताभ्युदितौ,702.080,703.565
2,7,च,703.565,704.705
2,7,यथाक्रमम्,704.705,706.800
2,7,परिवेत्तानुजोऽनूढे,706.800,710.340
2,7,ज्येष्ठे,710.340,711.440
2,7,दारपरिग्रहात्,711.440,713.840
2,7,परिवित्तिस्तु,713.840,714.305
2,7,तज्ज्यायान्विवाहोपयमौ,714.305,717.670
2,7,समौ,717.670,718.360
2,7,तथा,718.360,719.635
2,7,परिणयोद्वाहोपयामाः,719.635,721.870
2,7,पाणिपीडनम्,721.870,724.540
2,7,व्यवायो,724.540,725.015
2,7,ग्राम्यधर्मो,725.015,725.735
2,7,मैथुनं,725.735,726.935
2,7,निधुवनं,726.935,728.050
2,7,रतम्,728.050,728.320
2,7,त्रिवर्गो,728.320,729.440
2,7,धर्मकामार्थैश्चतुर्वर्गः,729.440,734.160
2,7,समोक्षकैः,734.160,736.600
2,7,सबलैस्तैश्चतुर्भद्रं,736.600,739.815
2,7,जन्याः,739.815,740.510
2,7,स्निग्धा,740.510,741.310
2,7,वरस्य,741.310,742.205
2,7,ये,742.205,744.200
2,7,इति,744.200,744.760
2,7,ब्रह्मवर्गः,744.760,748.560
2,8,अथ,0.000,1.370
2,8,क्षत्रियवर्गः,1.370,4.800
2,8,मूर्धाभिषिक्तो,4.800,5.865
2,8,राजन्यो,5.865,7.455
2,8,बाहुजः,7.455,8.420
2,8,क्षत्रियो,8.420,9.090
2,8,विराट्,9.090,10.060
2,8,राजा,10.060,10.660
2,8,राट्पार्थिवक्ष्माभृन्नृपभूपमहीक्षितः,10.660,16.480
2,8,राजा,16.480,17.495
2,8,तु,17.495,17.585
2,8,प्रणताशेषसामन्तः,17.585,19.990
2,8,स्यादधीश्वरः,19.990,21.600
2,8,चक्रवर्ती,21.600,23.695
2,8,सार्वभौमो,23.695,25.745
2,8,नृपोऽन्यो,25.745,26.635
2,8,मण्डलेश्वरः,26.635,28.840
2,8,येनेष्टं,28.840,29.790
2,8,राजसूयेन,29.790,31.925
2,8,मण्डलस्येश्वरश्च,31.925,33.375
2,8,यः,33.375,33.680
2,8,शास्ति,33.680,35.380
2,8,यश्चाज्ञया,35.380,36.840
2,8,राज्ञः,36.840,38.110
2,8,स,38.110,38.220
2,8,सम्राडथ,38.220,39.005
2,8,राजकम्,39.005,40.120
2,8,राजन्यकं,40.120,41.785
2,8,च,41.785,42.315
2,8,नृपतिक्षत्रियाणां,42.315,43.760
2,8,गणे,43.760,44.030
2,8,क्रमात्,44.030,46.080
2,8,मन्त्री,46.080,46.540
2,8,धीसचिवोऽमात्योऽन्ये,46.540,48.390
2,8,कर्मसचिवास्ततः,48.390,51.760
2,8,महामात्राः,51.760,53.510
2,8,प्रधानानि,53.510,55.310
2,8,पुरोधास्तु,55.310,56.430
2,8,पुरोहितः,56.430,57.580
2,8,द्रष्टरि,57.580,58.860
2,8,व्यवहाराणां,58.860,61.170
2,8,प्राड्विवाकाक्षदर्शकौ,61.170,64.520
2,8,प्रतीहारो,64.520,66.070
2,8,द्वारपालद्वास्थद्वास्थितदर्शकाः,66.070,69.400
2,8,रक्षिवर्गस्त्वनीकस्थोऽथाध्यक्षाधिकृतौ,69.400,75.230
2,8,समौ,75.230,76.840
2,8,स्थायुकोऽधिकृतो,76.840,77.910
2,8,ग्रामे,77.910,79.755
2,8,गोपो,79.755,80.705
2,8,ग्रामेषु,80.705,81.345
2,8,भूरिषु,81.345,82.780
2,8,भौरिकः,82.780,84.645
2,8,कनकाध्यक्षो,84.645,87.350
2,8,रूप्याध्यक्षस्तु,87.350,88.080
2,8,नैष्किकः,88.080,90.200
2,8,अन्तःपुरे,90.200,91.175
2,8,त्वधिकृतः,91.175,92.720
2,8,स्यादन्तर्वंशिको,92.720,94.430
2,8,जनः,94.430,96.020
2,8,सौविदल्लाः,96.020,97.120
2,8,कञ्चुकिनः,97.120,98.270
2,8,स्थापत्याः,98.270,100.250
2,8,सौविदाश्च,100.250,101.350
2,8,ते,101.350,102.680
2,8,शण्ढो,102.680,103.085
2,8,वर्षवरस्तुल्यौ,103.085,105.605
2,8,सेवकार्थ्यनुजीविनः,105.605,108.540
2,8,विषयानन्तरो,108.540,109.770
2,8,राजा,109.770,111.155
2,8,शत्रुर्मित्रमतः,111.155,113.375
2,8,परम्,113.375,114.040
2,8,उदासीनः,114.040,114.710
2,8,परतरः,114.710,115.490
2,8,पार्ष्णिग्राहस्तु,115.490,117.400
2,8,पृष्ठतः,117.400,118.100
2,8,रिपौ,118.100,118.425
2,8,वैरिसपत्नारिद्विषद्द्वेषणदुर्हृदः,118.425,122.480
2,8,द्विड्विपक्षाहितामित्रदस्युशात्रवशत्रवः,122.480,127.100
2,8,अभिघातिपरारातिप्रत्यर्थिपरिपन्थिनः,127.100,135.080
2,8,वयस्यः,135.080,136.155
2,8,स्निग्धः,136.155,137.260
2,8,सवया,137.260,138.165
2,8,अथ,138.165,138.475
2,8,मित्रं,138.475,139.025
2,8,सखा,139.025,139.735
2,8,सुहृत्,139.735,140.740
2,8,सख्यं,140.740,141.375
2,8,साप्तपदीनं,141.375,142.570
2,8,स्यादनुरोधोऽनुवर्तनम्,142.570,145.880
2,8,यथार्हवर्णः,145.880,147.815
2,8,प्रणिधिरपसर्पश्चरः,147.815,150.985
2,8,स्पशः,150.985,153.340
2,8,चारश्च,153.340,155.960
2,8,गूढपुरुषश्चाप्तप्रत्ययितौ,155.960,157.470
2,8,समौ,157.470,158.120
2,8,सांवत्सरो,158.120,159.035
2,8,ज्यौतिषिको,159.035,159.895
2,8,दैवज्ञगणकावपि,159.895,163.320
2,8,स्युर्मौहूर्तिकमौहूर्तज्ञानिकार्तान्तिका,163.320,169.930
2,8,अपि,169.930,170.280
2,8,तान्त्रिको,170.280,170.875
2,8,ज्ञातसिद्धान्तः,170.875,171.760
2,8,सत्री,171.760,173.525
2,8,गृहपतिः,173.525,174.085
2,8,समौ,174.085,175.240
2,8,लिपिकारोऽक्षरचरणोऽक्षरचुञ्चुश्च,175.240,179.600
2,8,लेखके,179.600,180.960
2,8,लिखिताक्षरविन्यासे,180.960,183.045
2,8,लिपिर्लिबिरुभे,183.045,185.195
2,8,स्त्रियौ,185.195,186.520
2,8,स्यात्सन्देशहरो,186.520,190.105
2,8,दूतो,190.105,190.250
2,8,दूत्यं,190.250,190.870
2,8,तद्भावकर्मणी,190.870,192.760
2,8,अध्वनीनोऽध्वगोऽध्वन्यः,192.760,195.525
2,8,पान्थः,195.525,196.510
2,8,पथिक,196.510,197.175
2,8,इत्यपि,197.175,198.740
2,8,स्वाम्यमात्यसुहृत्कोशराष्ट्रदुर्गबलानि,198.740,202.750
2,8,च,202.750,203.000
2,8,राज्याङ्गानि,203.000,204.590
2,8,प्रकृतयः,204.590,206.405
2,8,पौराणां,206.405,207.820
2,8,श्रेणयोऽपि,207.820,208.725
2,8,च,208.725,209.840
2,8,सन्धिर्ना,209.840,210.360
2,8,विग्रहो,210.360,211.000
2,8,यानमासनं,211.000,212.875
2,8,द्वैधमाश्रयः,212.875,214.200
2,8,षड्गुणा:,214.200,215.400
2,8,शक्तयस्तिस्रः,215.400,216.665
2,8,प्रभावोत्साहमन्त्रजाः,216.665,219.700
2,8,क्षयः,219.700,220.980
2,8,स्थानं,220.980,221.465
2,8,च,221.465,221.625
2,8,वृद्धिश्च,221.625,222.460
2,8,त्रिवर्गो,222.460,223.870
2,8,नीतिवेदिनाम्,223.870,225.120
2,8,स,225.120,225.790
2,8,प्रतापः,225.790,226.345
2,8,प्रभावश्च,226.345,227.790
2,8,यत्तेजः,227.790,230.010
2,8,कोशदण्डजम्,230.010,231.980
2,8,भेदो,231.980,232.345
2,8,दण्डः,232.345,233.420
2,8,साम,233.420,234.115
2,8,दानमित्युपायचतुष्टयम्,234.115,236.240
2,8,साहसं,236.240,236.865
2,8,तु,236.865,237.005
2,8,दमो,237.005,237.400
2,8,दण्डः,237.400,238.135
2,8,साम,238.135,239.030
2,8,सान्त्वमथो,239.030,240.040
2,8,समौ,240.040,240.340
2,8,भेदोपजापावुपधा,240.340,243.970
2,8,धर्माद्यैर्यत्परीक्षणम्,243.970,247.880
2,8,पञ्च,247.880,248.205
2,8,त्रिष्वषडक्षीणो,248.205,249.830
2,8,यस्तृतीयाद्यगोचरः,249.830,253.580
2,8,विविक्तविजनच्छन्ननिःशलाकास्तथा,253.580,256.885
2,8,रहः,256.885,257.760
2,8,रहश्चोपांशु,257.760,259.890
2,8,चालिङ्गे,259.890,261.260
2,8,रहस्यं,261.260,262.080
2,8,तद्भवे,262.080,262.850
2,8,त्रिषु,262.850,263.940
2,8,समौ,263.940,264.285
2,8,विस्रम्भविश्वासौ,264.285,266.460
2,8,भ्रेषो,266.460,267.040
2,8,भ्रंशो,267.040,268.000
2,8,यथोचितात्,268.000,269.920
2,8,अभ्रेषन्यायकल्पास्तु,269.920,273.580
2,8,देशरूपं,273.580,274.385
2,8,समञ्जसम्,274.385,274.960
2,8,युक्तमौपयिकं,274.960,277.610
2,8,लभ्यं,277.610,278.590
2,8,भजमानाभिनीतवत्,278.590,280.960
2,8,न्याय्यं,280.960,281.820
2,8,च,281.820,282.170
2,8,त्रिषु,282.170,282.440
2,8,षट्संप्रधारणा,282.440,284.325
2,8,तु,284.325,284.335
2,8,समर्थनम्,284.335,286.140
2,8,अववादस्तु,286.140,287.485
2,8,निर्देशो,287.485,288.955
2,8,निदेशः,288.955,289.435
2,8,शासनं,289.435,290.280
2,8,च,290.280,290.405
2,8,सः,290.405,291.520
2,8,शिष्टिश्चाज्ञा,291.520,292.915
2,8,च,292.915,293.540
2,8,संस्था,293.540,294.170
2,8,तु,294.170,294.365
2,8,मर्यादा,294.365,297.055
2,8,धारणा,297.055,298.270
2,8,स्थितिः,298.270,298.640
2,8,आगोऽपराधो,298.640,299.690
2,8,मन्तुश्च,299.690,299.930
2,8,समे,299.930,301.530
2,8,तूद्दानबन्धने,301.530,302.800
2,8,द्विपाद्यो,302.800,305.090
2,8,द्विगुणो,305.090,305.345
2,8,दण्डो,305.345,305.660
2,8,भागधेयः,305.660,306.455
2,8,करो,306.455,307.030
2,8,बलिः,307.030,308.100
2,8,घट्टादिदेयं,308.100,310.385
2,8,शुल्कोऽस्त्री,310.385,312.660
2,8,प्राभृतं,312.660,313.585
2,8,तु,313.585,313.745
2,8,प्रदेशनम्,313.745,314.960
2,8,उपायनमुपग्राह्यमुपहारस्तथोपदा,314.960,320.140
2,8,यौतकादि,320.140,321.060
2,8,तु,321.060,321.300
2,8,यद्देयं,321.300,322.695
2,8,सुदायो,322.695,323.465
2,8,हरणं,323.465,324.360
2,8,च,324.360,324.855
2,8,तत्,324.855,325.040
2,8,तत्कालस्तु,325.040,326.115
2,8,तदात्वं,326.115,327.240
2,8,स्यादुत्तरः,327.240,329.220
2,8,काल,329.220,329.835
2,8,आयतिः,329.835,330.380
2,8,सांदृष्टिकं,330.380,331.950
2,8,फलं,331.950,333.095
2,8,सद्य,333.095,333.550
2,8,उदर्कः,333.550,336.295
2,8,फलमुत्तरम्,336.295,337.920
2,8,अदृष्टं,337.920,338.995
2,8,वह्नितोयादि,338.995,339.815
2,8,दृष्टं,339.815,340.310
2,8,स्वपरचक्रजम्,340.310,343.500
2,8,महीभुजामहिभयं,343.500,345.105
2,8,स्वपक्षप्रभवं,345.105,346.130
2,8,भयम्,346.130,346.640
2,8,प्रक्रिया,346.640,348.715
2,8,त्वधिकारः,348.715,350.170
2,8,स्याच्चामरं,350.170,351.360
2,8,तु,351.360,351.415
2,8,प्रकीर्णकम्,351.415,353.440
2,8,नृपासनं,353.440,354.450
2,8,यत्तद्भद्रासनं,354.450,356.455
2,8,सिंहासनं,356.455,357.620
2,8,तु,357.620,357.700
2,8,तत्,357.700,358.080
2,8,हैमं,358.080,359.465
2,8,छत्रं,359.465,359.920
2,8,त्वातपत्रं,359.920,360.600
2,8,राज्ञस्तु,360.600,361.240
2,8,नृपलक्ष्म,361.240,362.530
2,8,तत्,362.530,362.720
2,8,भद्रकुम्भः,362.720,363.945
2,8,पूर्णकुम्भो,363.945,365.580
2,8,भृङ्गारः,365.580,368.455
2,8,कनकालुका,368.455,370.040
2,8,निवेशः,370.040,370.660
2,8,शिबिरं,370.660,371.340
2,8,षण्ढे,371.340,372.700
2,8,सज्जनं,372.700,373.690
2,8,तूपरक्षणम्,373.690,374.900
2,8,हस्त्यश्वरथपादातं,374.900,378.030
2,8,सेनाङ्गं,378.030,379.140
2,8,स्याच्चतुष्टयम्,379.140,381.520
2,8,दन्ती,381.520,381.960
2,8,दन्तावलो,381.960,382.430
2,8,हस्ती,382.430,383.615
2,8,द्विरदोऽनेकपो,383.615,384.390
2,8,द्विपः,384.390,384.700
2,8,मतङ्गजो,384.700,385.825
2,8,गजो,385.825,386.120
2,8,नागः,386.120,387.370
2,8,कुञ्जरो,387.370,388.210
2,8,वारणः,388.210,389.270
2,8,करी,389.270,391.720
2,8,इभः,391.720,392.390
2,8,स्तम्बेरमः,392.390,393.855
2,8,पद्मी,393.855,394.645
2,8,यूथनाथस्तु,394.645,395.275
2,8,यूथपः,395.275,396.360
2,8,मदोत्कटो,396.360,397.595
2,8,मदकलः,397.595,399.730
2,8,कलभः,399.730,401.030
2,8,करिशावकः,401.030,403.840
2,8,प्रभिन्नो,403.840,404.230
2,8,गर्जितो,404.230,404.685
2,8,मत्तः,404.685,406.605
2,8,समावुद्वान्तनिर्मदौ,406.605,409.160
2,8,हास्तिकं,409.160,410.005
2,8,गजता,410.005,410.935
2,8,वृन्दे,410.935,411.625
2,8,करिणी,411.625,412.200
2,8,धेनुका,412.200,413.035
2,8,वशा,413.035,413.320
2,8,गण्डः,413.320,415.040
2,8,कटो,415.040,415.570
2,8,मदो,415.570,415.955
2,8,दानं,415.955,417.040
2,8,वमथुः,417.040,417.365
2,8,करशीकरः,417.365,419.860
2,8,कुम्भौ,419.860,420.355
2,8,तु,420.355,420.365
2,8,पिण्डौ,420.365,420.840
2,8,शिरसस्तयोर्मध्ये,420.840,423.220
2,8,विदुः,423.220,423.980
2,8,पुमान्,423.980,424.880
2,8,अवग्रहो,424.880,425.485
2,8,ललाटं,425.485,426.885
2,8,स्यादीषिका,426.885,428.450
2,8,त्वक्षिकूटकम्,428.450,429.980
2,8,अपाङ्गदेशो,429.980,431.445
2,8,निर्याणं,431.445,431.830
2,8,कर्णमूलं,431.830,434.045
2,8,तु,434.045,434.135
2,8,चूलिका,434.135,435.800
2,8,अधः,435.800,436.070
2,8,कुम्भस्य,436.070,436.560
2,8,वाहित्थं,436.560,437.115
2,8,प्रतिमानमधोऽस्य,437.115,439.665
2,8,यत्,439.665,441.200
2,8,आसनं,441.200,441.470
2,8,स्कन्धदेशः,441.470,442.930
2,8,स्यात्पद्मकं,442.930,444.425
2,8,बिन्दुजालकम्,444.425,445.560
2,8,पार्श्वभागः,445.560,447.850
2,8,पक्षभागो,447.850,450.710
2,8,दन्तभागस्तु,450.710,452.390
